date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:57%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/dropdowns)
14:39:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:57%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/dropdowns)
14:39:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:58%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/images)
14:39:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:58%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/images)
14:39:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:58%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/images)
14:39:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:58%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/images)
14:39:57	1535096/1535096	---M--	200	added ('OK')	image/jpeg	etag:%2264c6d5652427844cfbd86374bd73dc8d%22	https://demo.tailadmin.com/src/images/cover/cover-02.jpg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cover/cover-02.jpg	(from https://demo.tailadmin.com/images)
14:39:57	98114/98114	---M--	200	added ('OK')	image/jpeg	etag:%22c404a09d9bc11ef1ea63f335d1db6b7d%22	https://demo.tailadmin.com/src/images/cover/cover-03.jpg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cover/cover-03.jpg	(from https://demo.tailadmin.com/images)
14:39:58	145657/145657	---M--	200	added ('OK')	image/jpeg	etag:%226d5a1336aacc26d59749567b5d719e8c%22	https://demo.tailadmin.com/src/images/cover/cover-04.jpg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cover/cover-04.jpg	(from https://demo.tailadmin.com/images)
14:39:59	116473/116473	---M--	200	added ('OK')	image/jpeg	etag:%225931db50dc67f41d50d375e81097fec6%22	https://demo.tailadmin.com/src/images/cover/cover-05.jpg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cover/cover-05.jpg	(from https://demo.tailadmin.com/images)
14:39:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:01%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/list)
14:39:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:01%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/list)
14:39:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:01%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/list)
14:39:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:01%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/list)
14:40:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:02%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/modals)
14:40:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:02%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/modals)
14:40:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:02%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/modals)
14:40:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:02%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/modals)
14:40:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:03%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/notifications)
14:40:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:03%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/notifications)
14:40:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:03%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/notifications)
14:40:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:03%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/notifications)
14:40:02	33938/33938	---M--	200	added ('OK')	image/png	etag:%22876ed9bac0481628e8f47ccd15437ca7%22	https://demo.tailadmin.com/src/images/user/user-22.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/user/user-22.png	(from https://demo.tailadmin.com/notifications)
14:40:02	24442/24442	---M--	200	added ('OK')	image/png	etag:%22954e35594fa5505f0c3958bb31055d3b%22	https://demo.tailadmin.com/src/images/user/user-23.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/user/user-23.png	(from https://demo.tailadmin.com/notifications)
14:40:03	20335/20335	---M--	200	added ('OK')	image/png	etag:%220a63be792c27ff27fc28f4cfad5b3e80%22	https://demo.tailadmin.com/src/images/user/user-24.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/user/user-24.png	(from https://demo.tailadmin.com/notifications)
14:40:03	36085/36085	---M--	200	added ('OK')	image/png	etag:%22f94ab2af1aa3d24422ea5f2c65e8ec57%22	https://demo.tailadmin.com/src/images/user/user-25.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/user/user-25.png	(from https://demo.tailadmin.com/notifications)
14:40:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:05%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/pagination)
14:40:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:06%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/pagination)
14:40:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:06%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/pagination)
14:40:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:06%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/pagination)
14:40:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:06%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/popovers)
14:40:05	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:07%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/popovers)
14:40:05	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:07%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/popovers)
14:40:05	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:07%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/popovers)
14:40:06	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:08%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/progress)
14:40:06	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:08%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/progress)
14:40:06	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:08%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/progress)
14:40:06	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:08%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/progress)
14:40:07	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:08%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/spinners)
14:40:07	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:09%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/spinners)
14:40:07	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:09%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/spinners)
14:40:07	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:09%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/spinners)
14:40:08	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:09%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/tabs)
14:40:08	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:10%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/tabs)
14:40:08	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:10%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/tabs)
14:40:08	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:10%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/tabs)
14:40:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:11%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/tooltips)
14:40:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:11%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/tooltips)
14:40:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:11%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/tooltips)
14:40:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:11%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/tooltips)
14:40:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:11%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/videos)
14:40:10	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:12%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/videos)
14:40:10	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:12%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/videos)
14:40:10	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:12%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/videos)
14:40:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:12%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signin)
14:40:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:13%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signin)
14:40:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:13%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signin)
14:40:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:13%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signin)
14:40:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:13%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signin)
14:40:12	6383/6383	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2245cd11594989fe818ed36c0c98b4e2ab%22	https://demo.tailadmin.com/src/images/logo/logo-dark.svg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/logo/logo-dark.svg	(from https://demo.tailadmin.com/signin)
14:40:13	11315/11315	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266aee5307c8ea76b2ccb93843e039a55%22	https://demo.tailadmin.com/src/images/illustration/illustration-03.svg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/illustration/illustration-03.svg	(from https://demo.tailadmin.com/signin)
14:40:13	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:15%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signup)
14:40:13	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:15%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signup)
14:40:13	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:15%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signup)
14:40:13	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:15%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signup)
14:40:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:15%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/signup)
14:40:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:16%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/reset-password)
14:40:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:16%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/reset-password)
14:40:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:16%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/reset-password)
14:40:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:17%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/reset-password)
14:40:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:17%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/reset-password)
14:40:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:17%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/coming-soon)
14:40:16	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:17%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/two-step-verification)
14:40:16	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:40:18%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/under-maintenance)
14:40:17	35256/35256	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22068a8c7c1b35b07408d1c8d9c0574ed3%22	https://demo.tailadmin.com/src/images/illustration/illustration-04.svg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/illustration/illustration-04.svg	(from https://demo.tailadmin.com/under-maintenance)
